"Year","Age","Female1","Male1","Total1"
1983,0,46549.62,49110.29,95659.91
1983,1,44398.8,47297.17,91695.97
1983,2,44875.35,47371.82,92247.17
1983,3,44177.94,46880.76,91058.7
1983,4,44185.87,46280.27,90466.14
1983,5,44752.44,47428,92180.44
1983,6,46574.04,49192.53,95766.57
1983,7,45654.05,47734.85,93388.9
1983,8,43775.95,46269.91,90045.86
1983,9,42660.31,44589.46,87249.77
1983,10,40881.01,43122.08,84003.09
1983,11,41494.53,43415.92,84910.45
1983,12,39933.49,42432.1,82365.59
1983,13,37763.02,39643.98,77407
1983,14,36520.97,38540.89,75061.86
1983,15,34146.01,36341.97,70487.98
1983,16,34803.53,37444.04,72247.57
1983,17,34684.44,38339.06,73023.5
1983,18,33746.07,37028.99,70775.06
1983,19,32615,35430.64,68045.64
1983,20,32031.6,33999.08,66030.68
1983,21,31597.97,33196.9,64794.87
1983,22,33002,34403.1,67405.1
1983,23,32266.89,32745.38,65012.27
1983,24,32263.13,32512.72,64775.85
1983,25,32193.57,32245.53,64439.1
1983,26,32236.88,32098.36,64335.24
1983,27,32568.15,32440.06,65008.21
1983,28,31570.91,31526.23,63097.14
1983,29,33077.07,32406.56,65483.63
1983,30,33199,32983.87,66182.87
1983,31,32526.52,32610.8,65137.32
1983,32,31982.03,31936.38,63918.41
1983,33,27807.51,27375.86,55183.37
1983,34,28970.96,27952.93,56923.89
1983,35,30232,29361.97,59593.97
1983,36,27851.93,27150.49,55002.42
1983,37,23658.56,23243.03,46901.59
1983,38,20759.44,20487.91,41247.35
1983,39,18691.05,18225.33,36916.38
1983,40,18084.39,16998.55,35082.94
1983,41,16138.64,16396.94,32535.58
1983,42,18587.64,17640.14,36227.78
1983,43,17133.43,16816.54,33949.97
1983,44,18553.51,17675.44,36228.95
1983,45,17973,16944.91,34917.91
1983,46,18850.49,17946.63,36797.12
1983,47,17577.27,16996.55,34573.82
1983,48,17261.86,16104.98,33366.84
1983,49,17262.54,16238.57,33501.11
1983,50,18523.78,16445.58,34969.36
1983,51,15457.8,14847.59,30305.39
1983,52,18391.36,16533.63,34924.99
1983,53,16248.42,14615.95,30864.37
1983,54,17587.64,15241.24,32828.88
1983,55,16626.98,14410.58,31037.56
1983,56,17043.96,14024.49,31068.45
1983,57,17972.46,14372.62,32345.08
1983,58,18199.57,14829.68,33029.25
1983,59,17883.4,14745.79,32629.19
1983,60,16917.55,15326.65,32244.2
1983,61,13891.98,14125.35,28017.33
1983,62,17045.5,15521.27,32566.77
1983,63,13322.68,12045.25,25367.93
1983,64,13124.35,10670.51,23794.86
1983,65,10228.46,9279.99,19508.45
1983,66,11485.62,9788.65,21274.27
1983,67,13198.55,10945.8,24144.35
1983,68,15377.59,12742.21,28119.8
1983,69,13801.62,11779.72,25581.34
1983,70,14747.98,12122.55,26870.53
1983,71,10782.51,11524.04,22306.55
1983,72,14229.42,12620.07,26849.49
1983,73,10342.06,9835.47,20177.53
1983,74,10951.97,9564.21,20516.18
1983,75,8273.67,8270.01,16543.68
1983,76,7358.16,7594.98,14953.14
1983,77,7247.91,6953.03,14200.94
1983,78,6171.03,5683,11854.03
1983,79,5837.92,5338.34,11176.26
1983,80,5463.55,4630.61,10094.16
1983,81,4364.37,3700.27,8064.64
1983,82,4638.1,3684.05,8322.15
1983,83,4130.5,3187.04,7317.54
1983,84,2922.27,2348.48,5270.75
1983,85,2475.9,1957.38,4433.28
1983,86,1841.4,1473.35,3314.75
1983,87,1532.15,1238.88,2771.03
1983,88,1199.35,976.95,2176.3
1983,89,948.48,774.37,1722.85
1983,90,791.45,600.23,1391.68
1983,91,530.37,423.27,953.64
1983,92,471.9,374.66,846.56
1983,93,406.16,272.65,678.81
1983,94,261.02,195.46,456.48
1983,95,189.92,146.22,336.14
1983,96,135.48,103.97,239.45
1983,97,95.06,72.96,168.02
1983,98,65.41,49.99,115.4
1983,99,44.1,33.94,78.04
1983,100,29.09,22.29,51.38
1983,101,18.92,14.79,33.71
1983,102,11.94,9.04,20.98
1983,103,6.98,5.66,12.64
1983,104,3.95,3.19,7.14
1983,105,2.19,1.32,3.51
1983,106,0.8,0.65,1.45
1983,107,0.27,0,0.27
1983,108,0,0,0
1983,109,0,0,0
1983,110,0,0,0
1984,0,47432,50392,97824
1984,1,46429,48988,95417
1984,2,44355,47262,91617
1984,3,44853,47341,92194
1984,4,44166,46857,91023
1984,5,44175,46263,90438
1984,6,44743,47413,92156
1984,7,46565,49177,95742
1984,8,45643,47722,93365
1984,9,43765,46262,90027
1984,10,42654,44582,87236
1984,11,40877,43110,83987
1984,12,41487,43404,84891
1984,13,39924,42419,82343
1984,14,37752,39628,77380
1984,15,36511,38523,75034
1984,16,34138,36324,70462
1984,17,34792,37424,72216
1984,18,34676,38306,72982
1984,19,33737,36989,70726
1984,20,32604,35384,67988
1984,21,32021,33956,65977
1984,22,31585,33164,64749
1984,23,32990,34370,67360
1984,24,32259,32713,64972
1984,25,32255,32481,64736
1984,26,32179,32212,64391
1984,27,32224,32067,64291
1984,28,32554,32410,64964
1984,29,31555,31500,63055
1984,30,33062,32381,65443
1984,31,33182,32947,66129
1984,32,32509,32571,65080
1984,33,31963,31903,63866
1984,34,27787,27348,55135
1984,35,28949,27922,56871
1984,36,30209,29326,59535
1984,37,27832,27116,54948
1984,38,23639,23208,46847
1984,39,20740,20455,41195
1984,40,18672,18196,36868
1984,41,18068,16967,35035
1984,42,16121,16366,32487
1984,43,18559,17605,36164
1984,44,17102,16772,33874
1984,45,18524,17622,36146
1984,46,17943,16892,34835
1984,47,18821,17890,36711
1984,48,17537,16926,34463
1984,49,17217,16032,33249
1984,50,17219,16163,33382
1984,51,18463,16361,34824
1984,52,15394,14750,30144
1984,53,18320,16419,34739
1984,54,16165,14496,30661
1984,55,17498,15110,32608
1984,56,16529,14259,30788
1984,57,16949,13868,30817
1984,58,17857,14208,32065
1984,59,18059,14643,32702
1984,60,17739,14538,32277
1984,61,16767,15097,31864
1984,62,13739,13896,27635
1984,63,16853,15280,32133
1984,64,13116,11803,24919
1984,65,12921,10452,23373
1984,66,10013,9063,19076
1984,67,11251,9551,20802
1984,68,12921,10638,23559
1984,69,15067,12355,27422
1984,70,13456,11356,24812
1984,71,14368,11674,26042
1984,72,10393,11039,21432
1984,73,13781,12091,25872
1984,74,9880,9291,19171
1984,75,10495,9048,19543
1984,76,7789,7773,15562
1984,77,6922,7095,14017
1984,78,6822,6458,13280
1984,79,5736,5202,10938
1984,80,5910.83,5084.35,10995.18
1984,81,5059.28,4219.06,9278.34
1984,82,3996.88,3361.26,7358.14
1984,83,4170.31,3287.12,7457.43
1984,84,3688.6,2809.95,6498.55
1984,85,2581.84,2070.48,4652.32
1984,86,2157.98,1717.15,3875.13
1984,87,1583.92,1271.97,2855.89
1984,88,1295.16,1047.86,2343.02
1984,89,1001.41,811.73,1813.14
1984,90,787.84,633.77,1421.61
1984,91,649.65,484.87,1134.52
1984,92,425.28,338.93,764.21
1984,93,370.06,296.14,666.2
1984,94,310.59,213.65,524.24
1984,95,195.7,152.99,348.69
1984,96,138.81,108.45,247.26
1984,97,96.56,75.38,171.94
1984,98,66.01,51.7,117.71
1984,99,44.17,34.45,78.62
1984,100,28.89,22.79,51.68
1984,101,18.42,14.43,32.85
1984,102,11.6,9.36,20.96
1984,103,7.03,5.35,12.38
1984,104,3.76,3.2,6.96
1984,105,1.88,1.58,3.46
1984,106,0.89,0.29,1.18
1984,107,0,0,0
1984,108,0,0,0
1984,109,0,0,0
1984,110,0,0,0
1985,0,47429,50734,98163
1985,1,47647,50634,98281
1985,2,46531,48992,95523
1985,3,44440,47427,91867
1985,4,44984,47505,92489
1985,5,44345,47083,91428
1985,6,44417,46494,90911
1985,7,44872,47619,92491
1985,8,46715,49385,96100
1985,9,45770,47840,93610
1985,10,43993,46440,90433
1985,11,42796,44751,87547
1985,12,41012,43356,84368
1985,13,41573,43556,85129
1985,14,40102,42558,82660
1985,15,37973,39724,77697
1985,16,36674,38686,75360
1985,17,34267,36375,70642
1985,18,35038,37526,72564
1985,19,34960,38424,73384
1985,20,33949,37216,71165
1985,21,32740,35467,68207
1985,22,32123,34076,66199
1985,23,31754,32989,64743
1985,24,33073,34175,67248
1985,25,32495,32789,65284
1985,26,32330,32470,64800
1985,27,32353,32330,64683
1985,28,32278,32148,64426
1985,29,32624,32481,65105
1985,30,31640,31547,63187
1985,31,33058,32399,65457
1985,32,33265,32982,66247
1985,33,32449,32601,65050
1985,34,31982,31959,63941
1985,35,27914,27323,55237
1985,36,29059,27910,56969
1985,37,30228,29341,59569
1985,38,27871,27100,54971
1985,39,23640,23254,46894
1985,40,20774,20452,41226
1985,41,18668,18202,36870
1985,42,18107,16970,35077
1985,43,16065,16304,32369
1985,44,18533,17582,36115
1985,45,17067,16761,33828
1985,46,18504,17545,36049
1985,47,17836,16827,34663
1985,48,18794,17820,36614
1985,49,17459,16820,34279
1985,50,17187,15967,33154
1985,51,17076,16085,33161
1985,52,18380,16238,34618
1985,53,15311,14577,29888
1985,54,18246,16293,34539
1985,55,16055,14354,30409
1985,56,17413,14970,32383
1985,57,16413,14070,30483
1985,58,16813,13682,30495
1985,59,17736,14011,31747
1985,60,17978,14441,32419
1985,61,17600,14282,31882
1985,62,16616,14813,31429
1985,63,13569,13677,27246
1985,64,16627,14999,31626
1985,65,12928,11582,24510
1985,66,12692,10246,22938
1985,67,9854,8818,18672
1985,68,11005,9284,20289
1985,69,12560,10335,22895
1985,70,14698,11939,26637
1985,71,13075,10899,23974
1985,72,13880,11154,25034
1985,73,10069,10530,20599
1985,74,13227,11434,24661
1985,75,9396,8778,18174
1985,76,9967,8442,18409
1985,77,7345,7224,14569
1985,78,6478,6521,12999
1985,79,6389,5935,12324
1985,80,6238.07,5426.9,11664.97
1985,81,5482.84,4652.86,10135.7
1985,82,4654.13,3830.58,8484.71
1985,83,3641.72,3017.27,6658.99
1985,84,3745.41,2893.57,6638.98
1985,85,3271.07,2443.99,5715.06
1985,86,2271.34,1790.41,4061.75
1985,87,1865.03,1480.74,3345.77
1985,88,1340,1084.48,2424.48
1985,89,1087.18,877.05,1964.23
1985,90,825.88,667.87,1493.75
1985,91,638.8,513.04,1151.84
1985,92,527.65,394.42,922.07
1985,93,341.46,280.26,621.72
1985,94,279.27,233.73,513
1985,95,226.25,155.26,381.51
1985,96,147.84,116.57,264.41
1985,97,103.03,81.19,184.22
1985,98,70.41,55.36,125.77
1985,99,47.33,37.26,84.59
1985,100,31.14,24.24,55.38
1985,101,20.02,15.7,35.72
1985,102,12.52,9.61,22.13
1985,103,7.78,6.14,13.92
1985,104,4.61,3.25,7.86
1985,105,2.26,1.86,4.12
1985,106,0.97,0.74,1.71
1985,107,0.59,0,0.59
1985,108,0,0,0
1985,109,0,0,0
1985,110,0,0,0
1986,0,48242,50605,98847
1986,1,47498,50726,98224
1986,2,47511,50482,97993
1986,3,46442,48876,95318
1986,4,44377,47368,91745
1986,5,44927,47454,92381
1986,6,44295,47010,91305
1986,7,44371,46448,90819
1986,8,44810,47565,92375
1986,9,46673,49289,95962
1986,10,45716,47782,93498
1986,11,43921,46335,90256
1986,12,42743,44738,87481
1986,13,40975,43270,84245
1986,14,41568,43461,85029
1986,15,40085,42493,82578
1986,16,37941,39639,77580
1986,17,36664,38555,75219
1986,18,34433,36368,70801
1986,19,35170,37488,72658
1986,20,35094,38331,73425
1986,21,34003,37163,71166
1986,22,32712,35283,67995
1986,23,32127,33678,65805
1986,24,31693,32675,64368
1986,25,33087,33883,66970
1986,26,32453,32525,64978
1986,27,32321,32299,64620
1986,28,32258,32184,64442
1986,29,32197,31949,64146
1986,30,32544,32301,64845
1986,31,31555,31391,62946
1986,32,32953,32249,65202
1986,33,33150,32813,65963
1986,34,32336,32446,64782
1986,35,31900,31862,63762
1986,36,27841,27188,55029
1986,37,28984,27820,56804
1986,38,30152,29229,59381
1986,39,27772,27021,54793
1986,40,23600,23179,46779
1986,41,20674,20380,41054
1986,42,18601,18166,36767
1986,43,18045,16919,34964
1986,44,16013,16255,32268
1986,45,18484,17528,36012
1986,46,17003,16674,33677
1986,47,18447,17457,35904
1986,48,17779,16751,34530
1986,49,18711,17725,36436
1986,50,17380,16715,34095
1986,51,17137,15902,33039
1986,52,16998,15984,32982
1986,53,18294,16106,34400
1986,54,15216,14444,29660
1986,55,18141,16146,34287
1986,56,15941,14195,30136
1986,57,17257,14814,32071
1986,58,16291,13882,30173
1986,59,16681,13489,30170
1986,60,17613,13798,31411
1986,61,17795,14202,31997
1986,62,17429,14023,31452
1986,63,16429,14590,31019
1986,64,13398,13460,26858
1986,65,16381,14717,31098
1986,66,12722,11305,24027
1986,67,12414,9996,22410
1986,68,9609,8594,18203
1986,69,10748,9041,19789
1986,70,12236,9960,22196
1986,71,14270,11527,25797
1986,72,12685,10422,23107
1986,73,13386,10656,24042
1986,74,9701,9995,19696
1986,75,12639,10813,23452
1986,76,8913,8257,17170
1986,77,9380,7920,17300
1986,78,6886,6761,13647
1986,79,6037,5978,12015
1986,80,6532.38,5795.4,12327.78
1986,81,5799.02,4958.91,10757.93
1986,82,5069.31,4219.38,9288.69
1986,83,4273.55,3435.6,7709.15
1986,84,3290.7,2675.8,5966.5
1986,85,3315.94,2536.78,5852.72
1986,86,2879.73,2119.4,4999.13
1986,87,1984.77,1534.85,3519.62
1986,88,1611.28,1258.19,2869.47
1986,89,1135.53,908.6,2044.13
1986,90,889.76,717.48,1607.24
1986,91,661.43,530.74,1192.17
1986,92,513.05,402.92,915.97
1986,93,417.22,308.73,725.95
1986,94,263.54,212.97,476.51
1986,95,218.18,176.18,394.36
1986,96,161.87,112.59,274.46
1986,97,102.47,82.13,184.6
1986,98,69.04,55.6,124.64
1986,99,45.45,36.68,82.13
1986,100,29.38,23.9,53.28
1986,101,18.5,14.85,33.35
1986,102,11.3,9.24,20.54
1986,103,6.65,5.25,11.9
1986,104,3.9,3.26,7.16
1986,105,2.11,1.38,3.49
1986,106,0.68,0.67,1.35
1986,107,0,0,0
1986,108,0,0,0
1986,109,0,0,0
1986,110,0,0,0
1987,0,48212,50654,98866
1987,1,48308,50616,98924
1987,2,47445,50592,98037
1987,3,47406,50358,97764
1987,4,46397,48836,95233
1987,5,44351,47322,91673
1987,6,44880,47355,92235
1987,7,44253,46949,91202
1987,8,44298,46381,90679
1987,9,44709,47475,92184
1987,10,46608,49232,95840
1987,11,45689,47714,93403
1987,12,43899,46255,90154
1987,13,42709,44682,87391
1987,14,40969,43194,84163
1987,15,41569,43377,84946
1987,16,40061,42399,82460
1987,17,37906,39515,77421
1987,18,36744,38562,75306
1987,19,34507,36389,70896
1987,20,35256,37441,72697
1987,21,35080,38257,73337
1987,22,33887,36865,70752
1987,23,32695,34715,67410
1987,24,32099,33239,65338
1987,25,31609,32440,64049
1987,26,33028,33689,66717
1987,27,32345,32310,64655
1987,28,32234,32152,64386
1987,29,32149,32021,64170
1987,30,32136,31764,63900
1987,31,32485,32165,64650
1987,32,31445,31252,62697
1987,33,32860,32113,64973
1987,34,33022,32660,65682
1987,35,32226,32301,64527
1987,36,31746,31766,63512
1987,37,27761,27107,54868
1987,38,28881,27696,56577
1987,39,30075,29146,59221
1987,40,27733,26903,54636
1987,41,23503,23082,46585
1987,42,20574,20314,40888
1987,43,18543,18085,36628
1987,44,17993,16835,34828
1987,45,15977,16183,32160
1987,46,18433,17405,35838
1987,47,16962,16599,33561
1987,48,18367,17366,35733
1987,49,17697,16672,34369
1987,50,18652,17612,36264
1987,51,17307,16618,33925
1987,52,17054,15808,32862
1987,53,16916,15863,32779
1987,54,18177,15960,34137
1987,55,15142,14308,29450
1987,56,18033,15993,34026
1987,57,15849,14046,29895
1987,58,17155,14618,31773
1987,59,16183,13690,29873
1987,60,16547,13332,29879
1987,61,17476,13588,31064
1987,62,17614,13953,31567
1987,63,17237,13757,30994
1987,64,16191,14270,30461
1987,65,13220,13244,26464
1987,66,16096,14383,30479
1987,67,12503,11045,23548
1987,68,12109,9689,21798
1987,69,9379,8353,17732
1987,70,10485,8730,19215
1987,71,11907,9598,21505
1987,72,13812,11050,24862
1987,73,12253,9979,22232
1987,74,12846,10133,22979
1987,75,9284,9455,18739
1987,76,11973,10170,22143
1987,77,8408,7690,16098
1987,78,8739,7317,16056
1987,79,6417,6228,12645
1987,80,6702.76,6014.92,12717.68
1987,81,6059.48,5260.41,11319.89
1987,82,5319.44,4474.99,9794.43
1987,83,4628.78,3783.88,8412.66
1987,84,3868.97,3036.66,6905.63
1987,85,2919.59,2332.04,5251.63
1987,86,2901.62,2185.38,5087
1987,87,2506.78,1815.39,4322.17
1987,88,1702.25,1289.13,2991.38
1987,89,1360.48,1037.22,2397.7
1987,90,940.36,746.75,1687.11
1987,91,732.56,582.68,1315.24
1987,92,535.28,422.27,957.55
1987,93,403.05,321.14,724.19
1987,94,323.04,246.55,569.59
1987,95,194.08,161.35,355.43
1987,96,158.77,126.53,285.3
1987,97,114.65,78.62,193.27
1987,98,70.57,55.53,126.1
1987,99,46.18,36.43,82.61
1987,100,29.44,23.15,52.59
1987,101,18.43,14.52,32.95
1987,102,11.18,8.49,19.67
1987,103,6.53,5.02,11.55
1987,104,3.61,2.5,6.11
1987,105,2.01,1.5,3.51
1987,106,0.96,0.28,1.24
1987,107,0,0,0
1987,108,0,0,0
1987,109,0,0,0
1987,110,0,0,0
1988,0,48315,50295,98610
1988,1,48359,50760,99119
1988,2,48391,50664,99055
1988,3,47475,50627,98102
1988,4,47461,50424,97885
1988,5,46442,48870,95312
1988,6,44385,47347,91732
1988,7,44910,47394,92304
1988,8,44265,46946,91211
1988,9,44298,46383,90681
1988,10,44707,47464,92171
1988,11,46653,49236,95889
1988,12,45720,47713,93433
1988,13,43925,46248,90173
1988,14,42755,44661,87416
1988,15,41011,43189,84200
1988,16,41583,43361,84944
1988,17,40098,42353,82451
1988,18,38033,39554,77587
1988,19,36884,38605,75489
1988,20,34688,36398,71086
1988,21,35395,37424,72819
1988,22,35134,38218,73352
1988,23,33959,36641,70600
1988,24,32781,34535,67316
1988,25,32181,33157,65338
1988,26,31678,32406,64084
1988,27,33059,33626,66685
1988,28,32362,32306,64668
1988,29,32259,32126,64385
1988,30,32172,32009,64181
1988,31,32166,31732,63898
1988,32,32499,32140,64639
1988,33,31452,31218,62670
1988,34,32878,32079,64957
1988,35,33019,32619,65638
1988,36,32226,32279,64505
1988,37,31762,31745,63507
1988,38,27725,27074,54799
1988,39,28884,27682,56566
1988,40,30080,29111,59191
1988,41,27715,26844,54559
1988,42,23479,23054,46533
1988,43,20546,20270,40816
1988,44,18528,18047,36575
1988,45,17979,16806,34785
1988,46,15964,16119,32083
1988,47,18420,17356,35776
1988,48,16934,16558,33492
1988,49,18340,17318,35658
1988,50,17658,16599,34257
1988,51,18615,17533,36148
1988,52,17245,16534,33779
1988,53,16994,15703,32697
1988,54,16844,15738,32582
1988,55,18115,15865,33980
1988,56,15085,14197,29282
1988,57,17952,15844,33796
1988,58,15760,13911,29671
1988,59,17046,14466,31512
1988,60,16124,13519,29643
1988,61,16441,13145,29586
1988,62,17345,13390,30735
1988,63,17448,13703,31151
1988,64,17057,13523,30580
1988,65,16011,14036,30047
1988,66,13029,13025,26054
1988,67,15874,14066,29940
1988,68,12265,10780,23045
1988,69,11824,9401,21225
1988,70,9188,8082,17270
1988,71,10221,8399,18620
1988,72,11533,9273,20806
1988,73,13406,10591,23997
1988,74,11836,9517,21353
1988,75,12362,9638,22000
1988,76,8832,8924,17756
1988,77,11342,9537,20879
1988,78,7866,7102,14968
1988,79,8159,6762,14921
1988,80,7687.33,6462.48,14149.81
1988,81,6226.75,5512.47,11739.22
1988,82,5611.98,4785.41,10397.39
1988,83,4885.93,4011.51,8897.44
1988,84,4207.28,3356.92,7564.2
1988,85,3481.44,2668.38,6149.82
1988,86,2587.2,2025.33,4612.53
1988,87,2523.13,1868.48,4391.61
1988,88,2162.55,1540.82,3703.37
1988,89,1437.15,1078.02,2515.17
1988,90,1125.92,854.07,1979.99
1988,91,766.23,614.12,1380.35
1988,92,589.43,471.42,1060.85
1988,93,428.25,339.33,767.58
1988,94,319.63,253.54,573.17
1988,95,245.97,182,427.97
1988,96,142.3,116.58,258.88
1988,97,113.43,89.47,202.9
1988,98,79.69,54.36,134.05
1988,99,47.67,37.39,85.06
1988,100,30.27,23.97,54.24
1988,101,18.64,14.76,33.4
1988,102,11.26,9,20.26
1988,103,6.53,4.93,11.46
1988,104,3.59,2.76,6.35
1988,105,1.79,1.1,2.89
1988,106,0.91,0.66,1.57
1988,107,0.31,0,0.31
1988,108,0,0,0
1988,109,0,0,0
1988,110,0,0,0
1989,0,48619,51348,99967
1989,1,48529,50405,98934
1989,2,48410,50873,99283
1989,3,48500,50720,99220
1989,4,47580,50683,98263
1989,5,47543,50520,98063
1989,6,46502,48954,95456
1989,7,44474,47396,91870
1989,8,44963,47481,92444
1989,9,44272,46968,91240
1989,10,44307,46419,90726
1989,11,44753,47514,92267
1989,12,46677,49268,95945
1989,13,45773,47730,93503
1989,14,43952,46302,90254
1989,15,42801,44655,87456
1989,16,41008,43284,84292
1989,17,41569,43327,84896
1989,18,40381,42477,82858
1989,19,38046,39484,77530
1989,20,37122,38580,75702
1989,21,35021,36345,71366
1989,22,34962,37471,72433
1989,23,34903,37293,72196
1989,24,33731,35708,69439
1989,25,32763,34032,66795
1989,26,32065,32904,64969
1989,27,31631,32112,63743
1989,28,32981,33364,66345
1989,29,32362,32146,64508
1989,30,32300,31937,64237
1989,31,32193,31947,64140
1989,32,32187,31556,63743
1989,33,32495,32173,64668
1989,34,31403,31198,62601
1989,35,32926,32020,64946
1989,36,33065,32574,65639
1989,37,32195,32229,64424
1989,38,31719,31720,63439
1989,39,27716,27019,54735
1989,40,28900,27666,56566
1989,41,30073,29125,59198
1989,42,27710,26836,54546
1989,43,23476,23081,46557
1989,44,20532,20203,40735
1989,45,18479,18000,36479
1989,46,17934,16754,34688
1989,47,15940,16085,32025
1989,48,18393,17340,35733
1989,49,16859,16500,33359
1989,50,18321,17224,35545
1989,51,17586,16547,34133
1989,52,18548,17438,35986
1989,53,17163,16435,33598
1989,54,16880,15572,32452
1989,55,16745,15607,32352
1989,56,17992,15695,33687
1989,57,14962,14043,29005
1989,58,17895,15671,33566
1989,59,15622,13694,29316
1989,60,16902,14248,31150
1989,61,15981,13329,29310
1989,62,16205,12983,29188
1989,63,17102,13161,30263
1989,64,17149,13447,30596
1989,65,16740,13249,29989
1989,66,15625,13735,29360
1989,67,12734,12644,25378
1989,68,15508,13682,29190
1989,69,11945,10416,22361
1989,70,11459,9081,20540
1989,71,8837,7770,16607
1989,72,9820,8065,17885
1989,73,11010,8756,19766
1989,74,12783,10072,22855
1989,75,11289,8968,20257
1989,76,11729,9065,20794
1989,77,8310,8351,16661
1989,78,10609,8877,19486
1989,79,7312,6560,13872
1989,80,8556.97,6796.02,15352.99
1989,81,7166.28,5926.11,13092.39
1989,82,5779.75,5019.55,10799.3
1989,83,5147.99,4299.86,9447.85
1989,84,4422.42,3570.77,7993.19
1989,85,3774.93,2982.99,6757.92
1989,86,3092.66,2347.45,5440.11
1989,87,2272.57,1751.01,4023.58
1989,88,2179.53,1579.57,3759.1
1989,89,1844.85,1289.81,3134.66
1989,90,1221.12,892.23,2113.35
1989,91,952.73,706.53,1659.26
1989,92,640.53,495.6,1136.13
1989,93,484.1,369.44,853.54
1989,94,349.18,269.31,618.49
1989,95,251.14,193.71,444.85
1989,96,179.77,129.04,308.81
1989,97,100.79,79.86,180.65
1989,98,77.48,59.04,136.52
1989,99,52.2,34.45,86.65
1989,100,29.76,22.53,52.29
1989,101,17.85,13.78,31.63
1989,102,10.19,7.93,18.12
1989,103,5.63,4.52,10.15
1989,104,2.85,2.06,4.91
1989,105,1.23,0.96,2.19
1989,106,0.31,0,0.31
1989,107,0,0,0
1989,108,0,0,0
1989,109,0,0,0
1989,110,0,0,0
1990,0,48933,51422,100355
1990,1,48929,51549,100478
1990,2,48703,50570,99273
1990,3,48520,50913,99433
1990,4,48631,50777,99408
1990,5,47695,50757,98452
1990,6,47638,50605,98243
1990,7,46610,49036,95646
1990,8,44531,47515,92046
1990,9,45055,47603,92658
1990,10,44375,47117,91492
1990,11,44390,46498,90888
1990,12,44854,47582,92436
1990,13,46751,49315,96066
1990,14,45863,47823,93686
1990,15,44028,46359,90387
1990,16,42891,44694,87585
1990,17,41085,43295,84380
1990,18,41724,43414,85138
1990,19,40613,42557,83170
1990,20,38238,39502,77740
1990,21,37270,38521,75791
1990,22,35083,36331,71414
1990,23,34965,37276,72241
1990,24,34929,36799,71728
1990,25,33801,35342,69143
1990,26,32882,33935,66817
1990,27,32102,32818,64920
1990,28,31707,32097,63804
1990,29,33030,33300,66330
1990,30,32470,32185,64655
1990,31,32401,31905,64306
1990,32,32267,31954,64221
1990,33,32299,31587,63886
1990,34,32570,32187,64757
1990,35,31456,31198,62654
1990,36,32934,32074,65008
1990,37,33095,32585,65680
1990,38,32229,32233,64462
1990,39,31737,31742,63479
1990,40,27770,27065,54835
1990,41,28966,27678,56644
1990,42,30082,29164,59246
1990,43,27734,26843,54577
1990,44,23474,23064,46538
1990,45,20537,20181,40718
1990,46,18452,17955,36407
1990,47,17927,16715,34642
1990,48,15970,16073,32043
1990,49,18381,17296,35677
1990,50,16863,16434,33297
1990,51,18339,17175,35514
1990,52,17572,16499,34071
1990,53,18513,17371,35884
1990,54,17120,16364,33484
1990,55,16848,15534,32382
1990,56,16667,15482,32149
1990,57,17929,15608,33537
1990,58,14901,13919,28820
1990,59,17827,15505,33332
1990,60,15575,13556,29131
1990,61,16840,14098,30938
1990,62,15913,13183,29096
1990,63,16130,12819,28949
1990,64,16996,13018,30014
1990,65,17041,13302,30343
1990,66,16596,13084,29680
1990,67,15460,13529,28989
1990,68,12570,12396,24966
1990,69,15278,13376,28654
1990,70,11694,10159,21853
1990,71,11213,8821,20034
1990,72,8604,7475,16079
1990,73,9492,7739,17231
1990,74,10652,8397,19049
1990,75,12294,9642,21936
1990,76,10886,8500,19386
1990,77,11148,8619,19767
1990,78,7867,7815,15682
1990,79,10001,8238,18239
1990,80,9434.29,7230.32,16664.61
1990,81,8038.47,6227.57,14266.04
1990,82,6675.27,5395.73,12071
1990,83,5340.24,4535.15,9875.39
1990,84,4699,3857.96,8556.96
1990,85,4007.81,3167.21,7175.02
1990,86,3401.34,2619.29,6020.63
1990,87,2747.49,2034.45,4781.94
1990,88,1993.81,1509.64,3503.45
1990,89,1876.08,1337.96,3214.04
1990,90,1562.42,1066.43,2628.85
1990,91,1020.29,728.81,1749.1
1990,92,783.3,575.95,1359.25
1990,93,516.53,399.79,916.32
1990,94,390.31,294.91,685.22
1990,95,268.28,208.96,477.24
1990,96,185.99,143.23,329.22
1990,97,129.35,93.21,222.56
1990,98,70.42,56.29,126.71
1990,99,52.4,40.58,92.98
1990,100,34.06,23.08,57.14
1990,101,18.67,14.57,33.24
1990,102,10.68,8.68,19.36
1990,103,5.69,4.75,10.44
1990,104,2.87,2.58,5.45
1990,105,1.21,0.91,2.12
1990,106,0.28,0.3,0.58
1990,107,0,0,0
1990,108,0,0,0
1990,109,0,0,0
1990,110,0,0,0
1991,0,50548,53118,103666
1991,1,50320,52663,102983
1991,2,50683,52963,103646
1991,3,50346,51971,102317
1991,4,50213,52416,102629
1991,5,50438,52304,102742
1991,6,49481,52257,101738
1991,7,49365,52223,101588
1991,8,48214,50676,98890
1991,9,45924,49110,95034
1991,10,46424,49281,95705
1991,11,45690,48797,94487
1991,12,45697,48286,93983
1991,13,46158,49117,95275
1991,14,48082,50682,98764
1991,15,47141,49365,96506
1991,16,45417,47682,93099
1991,17,44275,45946,90221
1991,18,42503,44467,86970
